timestamp,frame,dt_ms,mode,pipeline,run_tag,centroid_u,centroid_v,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_uncertainty,depth_metric,servo_dx_mm,servo_dy_mm,servo_dz_mm,err_m,iter_time_ms,robot_x_mm,robot_y_mm,robot_z_mm,fp_raw_x,fp_raw_y,fp_raw_z,err_px
1776829128.343639,1,100.4,detect,ibvs,amazon_tissue_box_pbvs,,,,,,,,,,,0.00,0.00,0.00,0.000000,8799.6,205.25,5.56,-52.85,,,,0.00
1776829137.143466,2,8799.8,detect,ibvs,amazon_tissue_box_pbvs,615,531,-0.022287,0.152441,0.624027,0.000000,0.000000,0.000000,0.4472135954999579,0.6240269768641121,0.00,0.00,0.00,0.000000,2719.7,205.26,9.07,-52.85,,,,0.00
1776829139.863417,3,2720.0,track,ibvs,amazon_tissue_box_pbvs,623,531,-0.015164,0.152500,0.624270,0.002584,0.000022,0.000087,1.948457212771247,,3.00,9.71,-12.00,0.000000,11166.6,208.26,15.28,-64.85,,,,171.84
1776829151.030615,4,11167.2,track,ibvs,amazon_tissue_box_pbvs,623,522,-0.014408,0.153356,0.660679,0.000089,-0.000066,0.002677,9.65932837157014,,3.00,10.10,-12.00,0.000000,988.6,211.26,25.38,-76.85,,,,162.89
1776829152.019591,5,989.0,track,ibvs,amazon_tissue_box_pbvs,637,506,-0.005066,0.162133,0.766216,0.007389,-0.013967,0.013133,6.003032680948097,,3.00,-3.25,-12.00,0.000000,1030.3,214.26,22.13,-88.85,,,,146.03
1776829153.050541,6,1031.0,track,ibvs,amazon_tissue_box_pbvs,642,496,0.001515,0.106742,0.543766,0.002242,-0.007199,-0.013731,0.10198921833082245,0.5425812139836735,3.00,-7.83,-12.00,0.000000,1002.0,217.26,14.30,-100.85,,,,136.01
1776829154.052998,7,1002.5,track,ibvs,amazon_tissue_box_pbvs,633,481,-0.005276,0.091793,0.530876,-0.006617,-0.014800,-0.012973,0.3313243597187901,,3.00,1.83,-12.00,0.000000,1042.2,220.26,16.14,-112.85,,,,121.20
1776829155.095810,8,1042.8,track,ibvs,amazon_tissue_box_pbvs,633,470,-0.005491,0.083207,0.530336,-0.000334,-0.009516,-0.007056,0.6276006969025463,,3.00,2.30,-12.00,0.000000,919.7,223.26,18.44,-124.85,,,,110.22
1776829156.015903,9,920.1,track,ibvs,amazon_tissue_box_pbvs,636,477,-0.002852,0.085636,0.510525,0.002621,0.003751,-0.012657,0.8971536695647002,,3.00,-1.00,-12.00,0.000000,1479.1,226.26,17.44,-136.85,,,,117.07
1776829157.495879,10,1480.0,track,ibvs,amazon_tissue_box_pbvs,634,486,-0.004187,0.090612,0.503052,-0.000816,0.002698,-0.009824,1.2573166547059127,,3.00,0.62,-12.00,0.000000,1434.1,229.26,18.06,-148.85,,,,126.14
1776829158.930362,11,1434.5,track,ibvs,amazon_tissue_box_pbvs,640,476,0.001218,0.059482,0.377423,0.003860,-0.010808,-0.029075,0.10183845212536295,0.3770130252327502,3.00,-4.97,-12.00,0.000000,1384.3,232.26,13.09,-160.85,,,,116.00
1776829160.315399,12,1385.0,track,ibvs,amazon_tissue_box_pbvs,632,451,-0.003838,0.043910,0.337755,-0.003603,-0.011262,-0.028755,0.25779192215857455,,3.00,4.12,-12.00,0.000000,1006.2,235.26,17.21,-172.85,,,,91.35
1776829161.322020,13,1006.6,track,ibvs,amazon_tissue_box_pbvs,639,444,-0.000554,0.037533,0.313340,0.003151,-0.006758,-0.027192,0.42383362446046047,,3.00,-2.60,-12.00,0.000000,910.3,238.26,14.61,-184.85,,,,84.01
1776829162.232721,14,910.7,track,ibvs,amazon_tissue_box_pbvs,635,426,-0.001978,0.028298,0.298572,-0.001328,-0.010887,-0.023807,0.5741335365058128,,3.00,2.18,-12.00,0.000000,898.6,241.26,16.80,-196.85,,,,66.19
