timestamp,frame,dt_ms,mode,pipeline,run_tag,centroid_u,centroid_v,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_uncertainty,depth_metric,servo_dx_mm,servo_dy_mm,servo_dz_mm,err_m,iter_time_ms,robot_x_mm,robot_y_mm,robot_z_mm,fp_raw_x,fp_raw_y,fp_raw_z,err_px
1776647744.374516,1,100.6,detect,ekf,protein_bar_ekf,664,440,0.016635,0.055449,0.485177,0.000000,0.000000,0.000000,0.4472135954999579,0.4851765405918089,0.00,0.00,0.00,0.000000,2198.3,205.26,5.56,-52.85,,,,
1776647746.573095,2,2198.6,track,ekf,protein_bar_ekf,664,440,0.016635,0.055449,0.485177,0.000000,0.000000,0.000000,1.5863203523310543,,0.00,0.00,0.00,0.000000,1060.7,205.25,13.56,-52.85,,,,
1776647747.634012,3,1060.9,track,ekf,protein_bar_ekf,675,440,0.024252,0.055438,0.485083,0.007149,-0.000028,-0.000242,2.331594955751817,,0.00,0.00,0.00,0.000000,183.1,205.25,13.56,-52.85,,,,
1776647747.817343,4,183.3,track,ekf,protein_bar_ekf,675,440,0.027368,0.062169,0.543983,0.006669,0.001922,0.016820,1.020717183519478,,0.00,0.00,0.00,0.000000,181.1,205.25,13.56,-52.85,,,,
1776647747.998675,5,181.3,track,ekf,protein_bar_ekf,675,440,0.023332,0.053684,0.469736,-0.000994,-0.000502,-0.004392,0.10005897527853598,0.46916896302035127,0.00,0.00,0.00,0.000000,213.8,205.25,13.56,-52.85,,,,
1776647748.212753,6,214.1,track,ekf,protein_bar_ekf,675,440,0.023423,0.053593,0.468935,-0.000012,-0.000513,-0.004492,0.1118705377317556,,0.00,0.00,0.00,0.000000,181.5,205.25,13.56,-52.85,,,,
1776647748.394505,7,181.8,track,ekf,protein_bar_ekf,675,440,0.023407,0.053499,0.468120,-0.000063,-0.000513,-0.004488,0.12964751526074536,,0.00,0.00,0.00,0.000000,190.7,205.25,13.56,-52.85,,,,
1776647748.585433,8,190.9,track,ekf,protein_bar_ekf,675,440,0.023366,0.053402,0.467266,-0.000171,-0.000512,-0.004482,0.1534902268069216,,0.00,0.00,0.00,0.000000,187.9,205.25,13.56,-52.85,,,,
1776647748.773556,9,188.1,track,ekf,protein_bar_ekf,675,440,0.023322,0.053305,0.466423,-0.000215,-0.000512,-0.004480,0.18051386104955625,,0.00,0.00,0.00,0.000000,186.6,205.25,13.56,-52.85,,,,
1776647748.960388,10,186.8,track,ekf,protein_bar_ekf,675,440,0.023658,0.054075,0.473161,0.000066,0.000155,0.001361,0.09099106793262694,0.47491045118196895,0.00,0.00,0.00,0.000000,215.3,205.25,13.56,-52.85,,,,
1776647749.175958,11,215.6,track,ekf,protein_bar_ekf,675,440,0.023673,0.054109,0.473455,0.000067,0.000156,0.001361,0.10873961957224197,,0.00,0.00,0.00,0.000000,183.1,205.26,7.43,-52.85,,,,
1776647749.359288,12,183.3,track,ekf,protein_bar_ekf,671,440,0.021256,0.054151,0.473829,-0.009340,0.000200,0.001829,0.12702708085526634,,0.00,0.00,0.00,0.000000,187.6,205.26,7.43,-52.85,,,,
1776647749.547125,13,187.8,track,ekf,protein_bar_ekf,666,440,0.017713,0.053954,0.472106,-0.015722,0.000045,0.000437,0.14737242854835203,,0.00,0.00,0.00,0.000000,186.2,205.26,5.56,-52.85,,,,
1776647749.733487,14,186.4,track,ekf,protein_bar_ekf,664,441,0.016099,0.054751,0.473755,-0.010989,0.002446,0.001344,0.16935380096421496,,0.00,0.00,0.00,0.000000,185.2,205.26,5.56,-52.85,,,,
1776647749.918937,15,185.4,track,ekf,protein_bar_ekf,664,441,0.016657,0.057381,0.495478,-0.003498,0.003111,0.016336,0.08944782739752218,0.5017534763263339,0.00,0.00,0.00,0.000000,217.6,205.26,5.57,-50.14,,,,
1776647750.136847,16,217.9,track,ekf,protein_bar_ekf,664,442,0.016989,0.058378,0.498646,0.000242,0.004305,0.015942,0.10477435723893931,,0.00,0.00,0.00,0.000000,183.7,205.26,5.57,-50.14,,,,
1776647750.320814,17,184.0,track,ekf,protein_bar_ekf,665,445,0.017801,0.060656,0.501025,0.003208,0.010118,0.014899,0.12027737974370857,,0.00,0.00,0.00,0.000000,187.6,205.26,5.57,-44.85,,,,
1776647750.508607,18,187.8,track,ekf,protein_bar_ekf,665,450,0.017985,0.064358,0.502347,0.001784,0.017242,0.013159,0.13796736533261472,,0.00,0.00,0.00,0.000000,185.5,205.26,5.57,-44.85,,,,
1776647750.694291,19,185.7,track,ekf,protein_bar_ekf,664,451,0.017491,0.066100,0.506795,-0.001478,0.011160,0.015415,0.1568234143425065,,0.00,0.00,0.00,0.000000,185.8,205.26,5.57,-44.85,,,,
1776647750.880254,20,186.0,track,ekf,protein_bar_ekf,664,451,0.017543,0.066855,0.512543,-0.000554,0.005206,0.018165,0.08791086239645547,0.5138812074258995,0.00,0.00,0.00,0.000000,215.4,205.26,5.57,-44.85,,,,
1776647751.095934,21,215.7,track,ekf,protein_bar_ekf,664,451,0.017677,0.067201,0.516339,0.000321,0.002666,0.018378,0.10220086846525309,,0.00,0.00,0.00,0.000000,187.1,205.26,5.57,-44.85,,,,
1776647751.283254,22,187.3,track,ekf,protein_bar_ekf,664,451,0.017812,0.067585,0.519776,0.000603,0.002240,0.018413,0.11725739164642186,,0.00,0.00,0.00,0.000000,183.4,205.26,5.57,-44.85,,,,
1776647751.466899,23,183.6,track,ekf,protein_bar_ekf,664,451,0.017935,0.068008,0.523155,0.000651,0.002286,0.018405,0.13409002324869893,,0.00,0.00,0.00,0.000000,185.7,205.26,5.57,-44.85,,,,
1776647751.652841,24,185.9,track,ekf,protein_bar_ekf,664,451,0.018054,0.068452,0.526573,0.000644,0.002355,0.018396,0.15293968296277885,,0.00,0.00,0.00,0.000000,181.5,205.26,5.57,-44.85,,,,
1776647751.834607,25,181.8,track,ekf,protein_bar_ekf,664,451,0.017504,0.066371,0.510533,0.000198,0.000739,0.005674,0.0873408359733382,0.5039247767334443,0.00,0.00,0.00,0.000000,220.6,205.25,5.56,-44.98,,,,
1776647752.055497,26,220.9,track,ekf,protein_bar_ekf,664,451,0.017547,0.066532,0.511786,0.000194,0.000734,0.005675,0.10201090634712823,,0.00,0.00,0.00,0.000000,184.2,205.25,5.56,-44.98,,,,
1776647752.239870,27,184.4,track,ekf,protein_bar_ekf,664,451,0.017583,0.066668,0.512833,0.000194,0.000736,0.005675,0.11684133702122405,,0.00,0.00,0.00,0.000000,188.3,205.26,5.56,-51.80,,,,
1776647752.428432,28,188.6,track,ekf,protein_bar_ekf,664,446,0.017633,0.063589,0.514331,0.000238,-0.011135,0.007222,0.13414441426961873,,7.50,-2.12,-4.50,0.177085,844.8,205.26,5.56,-52.85,,,,
1776647753.273508,29,845.1,track,ekf,protein_bar_ekf,663,437,0.016687,0.055929,0.512690,0.005227,0.003583,0.013275,0.2229663618703516,,7.50,-2.00,-4.50,0.172842,838.2,220.26,1.45,-61.85,,,,
1776647754.111910,30,838.4,track,ekf,protein_bar_ekf,665,429,0.018035,0.049806,0.505554,0.008172,0.007437,0.014273,0.09636008219927124,0.5059833428372802,7.50,-2.16,-4.50,0.164326,867.8,227.76,-0.72,-66.35,,,,
1776647754.980013,31,868.1,track,ekf,protein_bar_ekf,663,424,0.016312,0.045365,0.496248,0.005283,0.009833,0.014217,0.16600425775596347,,7.50,-1.96,-4.50,0.153989,838.8,235.26,-2.67,-70.85,,,,
1776647755.819223,32,839.2,track,ekf,protein_bar_ekf,663,419,0.016007,0.041067,0.487237,0.006143,0.009873,0.014213,0.2699750408605772,,7.50,-1.92,-4.50,0.144141,837.3,242.76,-4.60,-75.35,,,,
1776647756.656770,33,837.5,track,ekf,protein_bar_ekf,663,413,0.015711,0.036206,0.478169,0.006054,0.009214,0.014235,0.3964546160596672,,7.50,-1.89,-4.34,0.134108,794.7,250.26,-6.48,-79.70,,,,
1776647757.451653,34,794.9,track,ekf,protein_bar_ekf,661,407,0.014089,0.031526,0.469514,0.004286,0.008620,0.014276,0.5327251861963225,,7.50,-1.69,-3.78,0.124403,785.4,257.76,-8.17,-83.48,,,,
1776647758.237471,35,785.8,track,ekf,protein_bar_ekf,658,402,0.012536,0.029140,0.485009,0.002919,0.007996,0.021256,0.09931670688866207,0.48554004214449276,7.50,-1.50,-3.50,0.138686,815.8,265.26,-9.68,-86.98,,,,
1776647759.053632,36,816.2,track,ekf,protein_bar_ekf,660,400,0.013760,0.027533,0.481907,0.006439,0.009650,0.021168,0.16394561257754842,,7.50,-1.65,-3.30,0.135451,786.1,272.76,-11.33,-90.28,,,,
